Date,Open,High,Low,Close,Adj Close,Volume
"Mar 22, 2024",4.41,4.41,4.32,4.33,4,"4,431,000"
"Mar 21, 2024",4.34,4.4,4.34,4.4,4.06,"2,369,100"
"Mar 20, 2024",4.3,4.39,4.3,4.34,4.01,"1,023,600"
"Mar 19, 2024",4.32,4.35,4.3,4.31,3.98,"1,880,500"
"Mar 18, 2024",4.34,4.37,4.31,4.34,4.01,"2,635,200"
"Mar 15, 2024",4.36,4.39,4.33,4.34,4.01,"6,883,900"
"Mar 14, 2024",4.33,4.39,4.33,4.39,4.05,"2,247,200"
"Mar 13, 2024",4.39,4.41,4.33,4.33,4,"2,552,700"
"Mar 12, 2024",4.34,4.42,4.34,4.41,4.07,"2,531,900"
"Mar 11, 2024",4.4,4.4,4.31,4.35,4.01,"2,171,100"
"Mar 8, 2024",4.3,4.39,4.29,4.37,4.03,"3,009,800"
"Mar 7, 2024",4.28,4.32,4.26,4.3,3.97,"2,721,600"
"Mar 6, 2024",4.27,4.31,4.26,4.27,3.94,"1,868,400"
"Mar 5, 2024",4.36,4.36,4.23,4.26,3.93,"3,213,200"
"Mar 4, 2024",4.39,4.39,4.34,4.36,4.02,"1,224,700"
"Mar 1, 2024",4.33,4.41,4.32,4.34,4.01,"2,168,000"
"Feb 29, 2024",4.28,4.38,4.25,4.33,4,"6,302,600"
"Feb 28, 2024",4.3,4.31,4.24,4.28,3.95,"3,000,000"
"Feb 27, 2024",4.23,4.32,4.22,4.3,3.97,"3,971,100"
"Feb 26, 2024",4.44,4.44,4.2,4.23,3.9,"8,596,600"
"Feb 23, 2024",4.5,4.5,4.43,4.43,4.09,"3,035,800"
"Feb 22, 2024",4.52,4.58,4.47,4.5,4.15,"3,258,300"
"Feb 21, 2024",4.55,4.6,4.49,4.52,4.17,"3,947,000"
"Feb 20, 2024",4.51,4.6,4.49,4.5,4.15,"6,497,900"
"Feb 19, 2024",4.5,4.52,4.48,4.5,4.15,"913,100"
"Feb 16, 2024",4.46,4.53,4.44,4.5,4.15,"2,847,500"
"Feb 15, 2024",4.48,4.49,4.43,4.44,4.1,"3,765,300"
"Feb 14, 2024",4.53,4.55,4.46,4.48,4.13,"1,033,700"
"Feb 13, 2024",4.45,4.58,4.45,4.55,4.2,"2,447,700"
"Feb 9, 2024",4.46,4.51,4.45,4.45,4.11,"2,289,500"
"Feb 8, 2024",4.46,4.5,4.43,4.46,4.12,"4,486,500"
"Feb 7, 2024",4.46,4.49,4.46,4.46,4.12,"1,256,400"
"Feb 6, 2024",4.43,4.49,4.43,4.46,4.12,"900,300"
"Feb 5, 2024",4.45,4.57,4.41,4.42,4.08,"2,682,000"
"Feb 2, 2024",4.42,4.58,4.4,4.49,4.14,"3,734,000"
"Jan 31, 2024",4.46,4.55,4.42,4.42,4.08,"4,854,700"
"Jan 30, 2024",4.52,4.57,4.47,4.47,4.13,"1,215,800"
"Jan 29, 2024",4.39,4.55,4.38,4.52,4.17,"3,890,600"
"Jan 26, 2024",4.38,4.44,4.35,4.35,4.01,"3,325,100"
"Jan 24, 2024",4.38,4.43,4.38,4.38,4.04,"5,552,500"
"Jan 23, 2024",4.4,4.47,4.37,4.37,4.03,"2,549,900"
"Jan 22, 2024",4.45,4.47,4.39,4.41,4.07,"3,193,100"
"Jan 19, 2024",4.4,4.51,4.39,4.45,4.11,"2,204,700"
"Jan 18, 2024",4.48,4.52,4.4,4.4,4.06,"2,583,100"
"Jan 17, 2024",4.45,4.51,4.43,4.48,4.13,"1,270,400"
"Jan 16, 2024",4.45,4.57,4.44,4.46,4.12,"1,586,700"
"Jan 15, 2024",4.33,4.51,4.33,4.48,4.13,"2,167,300"
"Jan 12, 2024",4.42,4.44,4.31,4.31,3.98,"3,639,100"
"Jan 11, 2024",4.37,4.44,4.36,4.42,4.08,"2,458,000"
"Jan 10, 2024",4.38,4.4,4.31,4.35,4.01,"4,414,700"
"Jan 9, 2024",4.37,4.39,4.35,4.38,4.04,"2,135,800"
"Jan 8, 2024",4.37,4.4,4.35,4.37,4.03,"686,600"
"Jan 5, 2024",4.39,4.4,4.33,4.35,4.01,"1,344,600"
"Jan 4, 2024",4.35,4.41,4.35,4.39,4.05,"1,168,600"
"Jan 3, 2024",4.35,4.4,4.3,4.38,4.04,"1,885,800"
"Jan 2, 2024",4.43,4.45,4.32,4.37,4.03,"2,021,300"
"Dec 29, 2023",4.45,4.5,4.44,4.46,4.12,"1,594,400"
"Dec 28, 2023",4.46,4.5,4.46,4.49,4.14,"1,694,500"
"Dec 27, 2023",4.44,4.49,4.44,4.47,4.13,"610,900"
"Dec 26, 2023",0.057,,,,,
"Dec 26, 2023",4.48,4.5,4.43,4.44,4.1,"1,545,700"
"Dec 22, 2023",4.51,4.54,4.5,4.52,4.12,"1,317,400"
"Dec 21, 2023",4.48,4.54,4.48,4.52,4.12,"2,303,000"
"Dec 20, 2023",4.55,4.55,4.49,4.49,4.09,"1,568,300"
"Dec 19, 2023",4.55,4.57,4.5,4.5,4.1,"1,412,300"
"Dec 18, 2023",4.56,4.59,4.53,4.55,4.15,"2,033,500"
"Dec 15, 2023",4.56,4.67,4.51,4.56,4.16,"5,197,000"
"Dec 14, 2023",4.56,4.59,4.49,4.54,4.14,"1,299,100"
"Dec 13, 2023",4.44,4.55,4.44,4.53,4.13,"1,381,800"
"Dec 12, 2023",4.49,4.53,4.46,4.49,4.09,"1,264,300"
"Dec 11, 2023",4.41,4.5,4.41,4.48,4.08,"740,200"
"Dec 8, 2023",4.45,4.5,4.4,4.43,4.04,"1,014,000"
"Dec 7, 2023",4.5,4.51,4.42,4.45,4.06,"2,371,800"
"Dec 6, 2023",4.5,4.51,4.46,4.5,4.1,"1,529,500"
"Dec 5, 2023",4.47,4.51,4.46,4.5,4.1,"1,497,700"
"Dec 4, 2023",4.47,4.54,4.47,4.5,4.1,"1,467,500"
"Dec 1, 2023",4.51,4.54,4.46,4.52,4.12,"1,346,300"
"Nov 30, 2023",4.5,4.56,4.46,4.51,4.11,"6,391,100"
"Nov 29, 2023",4.54,4.59,4.5,4.55,4.15,"1,681,800"
"Nov 28, 2023",4.45,4.59,4.45,4.51,4.11,"2,807,900"
"Nov 27, 2023",4.36,4.45,4.36,4.44,4.05,"1,240,700"
"Nov 24, 2023",4.36,4.42,4.34,4.34,3.96,"1,617,100"
"Nov 23, 2023",4.37,4.37,4.35,4.36,3.97,"792,600"
"Nov 22, 2023",4.43,4.43,4.37,4.37,3.98,"811,500"
"Nov 21, 2023",4.37,4.44,4.37,4.43,4.04,"1,679,400"
"Nov 20, 2023",4.37,4.39,4.35,4.37,3.98,"901,300"
"Nov 17, 2023",4.37,4.4,4.37,4.38,3.99,"952,900"
"Nov 16, 2023",4.41,4.41,4.37,4.38,3.99,"1,135,000"
"Nov 15, 2023",4.34,4.44,4.34,4.41,4.02,"2,229,000"
"Nov 14, 2023",4.36,4.41,4.34,4.39,4,"1,138,300"
"Nov 10, 2023",4.35,4.36,4.33,4.33,3.95,"789,600"
"Nov 9, 2023",4.36,4.4,4.34,4.34,3.96,"1,376,700"
"Nov 8, 2023",4.34,4.39,4.34,4.37,3.98,"1,094,800"
"Nov 7, 2023",4.44,4.44,4.34,4.36,3.97,"1,389,200"
"Nov 6, 2023",4.38,4.43,4.37,4.41,4.02,"2,609,200"
"Nov 3, 2023",4.38,4.45,4.34,4.38,3.99,"2,735,700"
"Nov 2, 2023",4.31,4.34,4.3,4.31,3.93,"1,787,100"
"Nov 1, 2023",0.0325,,,,,
"Nov 1, 2023",4.33,4.34,4.26,4.31,3.93,"1,854,300"
"Oct 31, 2023",4.33,4.35,4.31,4.34,3.93,"1,303,700"
"Oct 30, 2023",4.27,4.34,4.27,4.33,3.92,"1,349,900"
"Oct 27, 2023",4.27,4.31,4.26,4.27,3.86,"1,094,500"
"Oct 26, 2023",4.26,4.29,4.25,4.27,3.86,"1,312,700"
"Oct 25, 2023",4.2,4.26,4.2,4.25,3.84,"1,109,000"
"Oct 24, 2023",4.22,4.25,4.17,4.21,3.81,"2,438,000"
"Oct 23, 2023",4.23,4.25,4.19,4.21,3.81,"2,000,100"
"Oct 20, 2023",4.32,4.32,4.23,4.23,3.83,"2,556,400"
"Oct 19, 2023",4.3,4.32,4.26,4.3,3.89,"2,643,200"
"Oct 18, 2023",4.24,4.33,4.22,4.33,3.92,"7,897,000"
"Oct 17, 2023",4.22,4.24,4.2,4.24,3.84,"1,623,400"
"Oct 16, 2023",4.23,4.23,4.19,4.2,3.8,"2,173,700"
"Oct 13, 2023",4.24,4.24,4.22,4.23,3.83,"563,800"
"Oct 12, 2023",4.23,4.27,4.23,4.23,3.83,"1,226,400"
"Oct 11, 2023",4.29,4.3,4.23,4.24,3.84,"1,413,800"
"Oct 10, 2023",4.27,4.3,4.24,4.28,3.87,"1,578,800"
"Oct 9, 2023",4.31,4.31,4.22,4.23,3.83,"1,529,700"
"Oct 6, 2023",4.3,4.31,4.27,4.28,3.87,"1,125,800"
"Oct 5, 2023",4.26,4.3,4.25,4.27,3.86,"1,561,100"
"Oct 4, 2023",4.29,4.31,4.26,4.27,3.86,"2,488,500"
"Oct 3, 2023",4.28,4.34,4.27,4.32,3.91,"1,267,900"
"Oct 2, 2023",4.28,4.33,4.27,4.28,3.87,"563,500"
"Sep 29, 2023",4.29,4.34,4.25,4.28,3.87,"4,783,600"
"Sep 27, 2023",4.31,4.32,4.28,4.29,3.88,"1,764,300"
"Sep 26, 2023",4.33,4.35,4.3,4.33,3.92,"1,577,900"
"Sep 25, 2023",4.35,4.35,4.31,4.33,3.92,"2,196,700"
"Sep 22, 2023",4.35,4.37,4.33,4.35,3.93,"1,478,000"
"Sep 21, 2023",4.43,4.48,4.34,4.35,3.93,"3,493,600"
"Sep 20, 2023",4.4,4.5,4.4,4.46,4.03,"1,359,600"
"Sep 19, 2023",4.45,4.45,4.39,4.41,3.99,"1,266,900"
"Sep 18, 2023",4.56,4.56,4.42,4.45,4.02,"1,948,300"
"Sep 15, 2023",4.41,4.58,4.38,4.58,4.14,"3,671,900"
"Sep 14, 2023",4.38,4.44,4.37,4.4,3.98,"1,530,700"
"Sep 13, 2023",4.3,4.38,4.3,4.36,3.94,"1,267,700"
"Sep 12, 2023",4.3,4.33,4.26,4.31,3.9,"947,100"
"Sep 11, 2023",4.3,4.31,4.28,4.3,3.89,"1,039,400"
"Sep 8, 2023",4.34,4.34,4.29,4.29,3.88,"1,401,500"
"Sep 7, 2023",4.31,4.37,4.31,4.35,3.93,"859,600"
"Sep 6, 2023",4.34,4.36,4.3,4.31,3.9,"1,941,600"
"Sep 5, 2023",4.39,4.43,4.3,4.34,3.93,"1,490,900"
"Sep 4, 2023",4.4,4.45,4.39,4.44,4.02,"615,500"
"Sep 1, 2023",4.5,4.5,4.34,4.4,3.98,"1,321,800"
"Aug 30, 2023",4.36,4.48,4.36,4.39,3.97,"4,894,400"
"Aug 29, 2023",4.36,4.39,4.34,4.38,3.96,"1,538,900"
"Aug 28, 2023",4.34,4.38,4.34,4.38,3.96,"522,000"
"Aug 25, 2023",4.34,4.39,4.33,4.37,3.95,"1,227,600"
"Aug 24, 2023",4.32,4.4,4.28,4.39,3.97,"1,007,100"
"Aug 23, 2023",4.36,4.36,4.3,4.32,3.91,"1,729,000"
"Aug 22, 2023",4.36,4.41,4.35,4.39,3.97,"1,463,100"
"Aug 21, 2023",4.33,4.39,4.33,4.38,3.96,"874,200"
"Aug 18, 2023",4.3,4.39,4.24,4.39,3.97,"1,955,600"
"Aug 17, 2023",4.45,4.45,4.31,4.31,3.9,"2,833,300"
"Aug 16, 2023",4.42,4.45,4.33,4.45,4.02,"1,714,400"
"Aug 15, 2023",4.45,4.48,4.4,4.4,3.98,"1,784,400"
"Aug 14, 2023",4.45,4.49,4.43,4.48,4.05,"951,700"
"Aug 11, 2023",4.45,4.53,4.43,4.49,4.06,"1,993,800"
"Aug 10, 2023",4.5,4.52,4.43,4.5,4.07,"2,709,700"
"Aug 9, 2023",4.56,4.58,4.46,4.56,4.12,"3,091,900"
"Aug 8, 2023",4.44,4.56,4.44,4.54,4.11,"1,957,900"
"Aug 7, 2023",4.47,4.49,4.4,4.47,4.04,"731,700"
"Aug 4, 2023",4.5,4.51,4.41,4.47,4.04,"1,141,200"
"Aug 3, 2023",4.39,4.52,4.39,4.49,4.06,"2,246,600"
"Aug 2, 2023",4.5,4.56,4.4,4.45,4.02,"2,468,600"
"Aug 1, 2023",4.48,4.57,4.48,4.52,4.09,"2,535,400"
"Jul 31, 2023",4.61,4.61,4.5,4.55,4.12,"5,494,700"
"Jul 28, 2023",4.59,4.6,4.54,4.55,4.12,"2,959,700"
"Jul 27, 2023",4.6,4.67,4.57,4.6,4.16,"2,989,500"
"Jul 26, 2023",4.59,4.66,4.57,4.61,4.17,"3,490,500"
"Jul 25, 2023",4.55,4.63,4.5,4.59,4.15,"4,955,400"
"Jul 24, 2023",4.55,4.57,4.49,4.57,4.13,"3,895,600"
"Jul 21, 2023",4.4,4.56,4.4,4.53,4.1,"4,016,900"
"Jul 20, 2023",4.37,4.44,4.36,4.4,3.98,"4,275,800"
"Jul 18, 2023",4.4,4.44,4.35,4.4,3.98,"2,708,500"
"Jul 17, 2023",4.35,4.39,4.32,4.37,3.95,"2,044,600"
"Jul 14, 2023",4.39,4.45,4.37,4.4,3.98,"2,134,800"
"Jul 13, 2023",4.37,4.43,4.34,4.39,3.97,"2,137,300"
"Jul 12, 2023",4.45,4.45,4.33,4.37,3.95,"1,769,300"
"Jul 11, 2023",4.35,4.45,4.34,4.38,3.96,"2,595,900"
"Jul 10, 2023",4.31,4.4,4.3,4.33,3.92,"1,471,700"
"Jul 7, 2023",4.27,4.32,4.25,4.28,3.87,"1,683,200"
"Jul 6, 2023",4.34,4.37,4.26,4.28,3.87,"3,092,200"
"Jul 5, 2023",4.34,4.4,4.33,4.37,3.95,"1,322,300"
"Jul 4, 2023",4.34,4.37,4.28,4.3,3.89,"2,068,500"
"Jul 3, 2023",4.15,4.34,4.14,4.32,3.91,"2,186,600"
"Jun 30, 2023",4.24,4.26,4.1,4.15,3.75,"4,659,700"
"Jun 28, 2023",4.28,4.29,4.22,4.24,3.84,"1,062,500"
"Jun 27, 2023",4.24,4.3,4.24,4.26,3.85,"1,417,200"
"Jun 26, 2023",4.27,4.3,4.24,4.25,3.84,"1,850,200"
"Jun 23, 2023",4.29,4.32,4.27,4.3,3.89,"2,264,700"
"Jun 22, 2023",4.26,4.29,4.22,4.24,3.84,"2,048,600"
"Jun 21, 2023",4.29,4.29,4.25,4.27,3.86,"1,480,300"
"Jun 20, 2023",4.29,4.31,4.25,4.29,3.88,"906,000"
"Jun 19, 2023",4.24,4.38,4.24,4.32,3.91,"817,200"
"Jun 16, 2023",4.24,4.32,4.22,4.27,3.86,"5,206,400"
"Jun 15, 2023",4.29,4.3,4.23,4.26,3.85,"1,972,200"
"Jun 14, 2023",4.26,4.32,4.26,4.3,3.89,"1,268,800"
"Jun 13, 2023",4.33,4.34,4.26,4.3,3.89,"1,664,600"
"Jun 12, 2023",4.26,4.39,4.23,4.33,3.92,"2,847,600"
"Jun 9, 2023",4.22,4.24,4.21,4.23,3.83,"1,811,000"
"Jun 8, 2023",4.26,4.26,4.2,4.23,3.83,"2,619,700"
"Jun 7, 2023",4.39,4.39,4.25,4.27,3.86,"2,878,900"
"Jun 6, 2023",4.21,4.4,4.2,4.39,3.97,"4,388,400"
"Jun 2, 2023",4.22,4.31,4.21,4.22,3.82,"2,245,900"
"Jun 1, 2023",4.19,4.24,4.18,4.22,3.82,"2,308,600"
"May 31, 2023",4.21,4.25,4.21,4.22,3.82,"10,916,200"
"May 30, 2023",4.3,4.3,4.23,4.26,3.85,"4,144,200"
"May 29, 2023",4.22,4.3,4.14,4.25,3.84,"2,566,300"
"May 26, 2023",4.28,4.3,4.11,4.22,3.82,"3,983,200"
"May 25, 2023",4.41,4.41,4.21,4.28,3.87,"3,670,000"
"May 24, 2023",4.41,4.51,4.3,4.41,3.99,"3,262,000"
"May 23, 2023",4.5,4.53,4.41,4.48,4.05,"4,537,700"
"May 22, 2023",4.46,4.56,4.46,4.52,4.09,"4,036,700"
"May 19, 2023",4.45,4.6,4.45,4.5,4.07,"3,883,100"
"May 18, 2023",4.58,4.61,4.53,4.56,4.12,"4,354,900"
"May 17, 2023",4.37,4.62,4.37,4.58,4.14,"5,658,200"
"May 16, 2023",4.37,4.44,4.35,4.41,3.99,"1,067,400"
"May 15, 2023",4.47,4.47,4.37,4.38,3.96,"821,900"
"May 12, 2023",4.43,4.55,4.4,4.46,4.03,"1,365,100"
"May 11, 2023",4.37,4.45,4.37,4.45,4.02,"873,400"
"May 10, 2023",4.39,4.39,4.34,4.37,3.95,"1,065,500"
"May 9, 2023",4.37,4.38,4.26,4.33,3.92,"812,000"
"May 8, 2023",4.38,4.44,4.35,4.39,3.97,"1,096,000"
"May 5, 2023",4.36,4.43,4.32,4.41,3.99,"744,700"
"May 3, 2023",4.32,4.4,4.29,4.36,3.94,"2,156,300"
"May 2, 2023",4.31,4.4,4.31,4.35,3.93,"1,425,600"
"Apr 28, 2023",4.3,4.36,4.26,4.28,3.87,"1,313,000"
"Apr 27, 2023",0.0604,,,,,
"Apr 27, 2023",4.34,4.35,4.27,4.32,3.91,"572,000"
"Apr 26, 2023",4.37,4.44,4.37,4.43,3.95,"2,109,500"
"Apr 25, 2023",4.31,4.48,4.31,4.48,4,"1,395,200"
"Apr 20, 2023",4.33,4.34,4.29,4.31,3.85,"650,100"
"Apr 19, 2023",4.32,4.35,4.28,4.3,3.84,"2,340,800"
"Apr 18, 2023",4.21,4.43,4.2,4.31,3.85,"2,711,600"
"Apr 17, 2023",4.27,4.28,4.2,4.21,3.76,"1,140,200"
"Apr 14, 2023",4.32,4.34,4.25,4.27,3.81,"3,549,600"
"Apr 13, 2023",4.3,4.32,4.26,4.32,3.85,"772,900"
"Apr 12, 2023",4.36,4.37,4.3,4.31,3.85,"614,800"
"Apr 11, 2023",4.31,4.37,4.29,4.36,3.89,"719,600"
"Apr 10, 2023",4.24,4.32,4.24,4.31,3.85,"406,300"
"Apr 7, 2023",4.23,4.25,4.21,4.24,3.78,"560,300"
"Apr 6, 2023",4.22,4.26,4.22,4.23,3.77,"2,946,900"
"Apr 5, 2023",4.23,4.26,4.21,4.23,3.77,"1,043,600"
"Apr 4, 2023",4.3,4.3,4.21,4.21,3.76,"1,405,700"
"Apr 3, 2023",4.29,4.33,4.27,4.29,3.83,"549,900"
"Mar 31, 2023",4.28,4.34,4.25,4.27,3.81,"2,008,500"
"Mar 30, 2023",4.29,4.31,4.24,4.28,3.82,"918,200"
"Mar 29, 2023",4.25,4.3,4.22,4.25,3.79,"830,300"
"Mar 28, 2023",4.19,4.31,4.19,4.3,3.84,"3,181,100"
"Mar 27, 2023",4.21,4.23,4.13,4.16,3.71,"4,385,500"
"Mar 24, 2023",4.21,4.24,4.2,4.22,3.76,"1,451,200"
"Mar 23, 2023",4.22,4.24,4.21,4.23,3.77,"672,800"
"Mar 22, 2023",4.21,4.24,4.21,4.22,3.76,"2,421,400"
"Mar 21, 2023",4.24,4.24,4.19,4.22,3.76,"860,300"
"Mar 20, 2023",4.26,4.26,4.2,4.22,3.76,"1,690,900"
"Mar 17, 2023",4.22,4.28,4.22,4.27,3.81,"3,389,000"
"Mar 16, 2023",4.24,4.27,4.22,4.22,3.76,"1,170,800"
"Mar 15, 2023",4.24,4.24,4.18,4.22,3.76,"1,492,400"
"Mar 14, 2023",4.24,4.28,4.18,4.19,3.74,"2,451,300"
"Mar 13, 2023",4.25,4.29,4.23,4.27,3.81,"838,600"
"Mar 10, 2023",4.3,4.3,4.24,4.25,3.79,"1,167,400"
"Mar 9, 2023",4.42,4.47,4.3,4.3,3.84,"2,808,700"
"Mar 8, 2023",4.5,4.5,4.38,4.47,3.99,"1,647,500"
"Mar 7, 2023",4.32,4.51,4.31,4.51,4.02,"2,559,400"
"Mar 6, 2023",4.28,4.39,4.27,4.3,3.84,"3,515,100"
"Mar 3, 2023",4.28,4.32,4.25,4.26,3.8,"2,341,600"
"Mar 2, 2023",4.23,4.31,4.22,4.3,3.84,"1,558,400"
"Mar 1, 2023",4.23,4.26,4.19,4.25,3.79,"1,391,800"
"Feb 28, 2023",4.29,4.32,4.22,4.23,3.77,"4,530,100"
"Feb 27, 2023",4.32,4.36,4.29,4.3,3.84,"2,488,800"
"Feb 24, 2023",4.31,4.38,4.3,4.33,3.86,"2,570,600"
"Feb 23, 2023",4.37,4.37,4.3,4.3,3.84,"1,826,100"
"Feb 22, 2023",4.37,4.37,4.31,4.33,3.86,"839,500"
"Feb 21, 2023",4.31,4.38,4.31,4.37,3.9,"1,043,500"
"Feb 20, 2023",4.39,4.41,4.3,4.3,3.84,"1,556,600"
"Feb 17, 2023",4.35,4.38,4.3,4.35,3.88,"2,348,700"
"Feb 16, 2023",4.35,4.45,4.35,4.35,3.88,"2,051,500"
"Feb 15, 2023",4.39,4.4,4.34,4.35,3.88,"4,150,600"
"Feb 14, 2023",4.29,4.39,4.28,4.37,3.9,"1,242,500"
"Feb 13, 2023",4.31,4.34,4.24,4.29,3.83,"1,850,200"
"Feb 10, 2023",4.31,4.35,4.3,4.33,3.86,"780,200"
"Feb 9, 2023",4.34,4.35,4.3,4.31,3.85,"1,233,900"
"Feb 8, 2023",4.45,4.45,4.3,4.36,3.89,"889,600"
"Feb 7, 2023",4.5,4.5,4.42,4.45,3.97,"2,836,900"
"Feb 3, 2023",4.49,4.49,4.37,4.43,3.95,"1,261,800"
"Feb 2, 2023",4.35,4.45,4.35,4.45,3.97,"2,153,200"
"Jan 31, 2023",4.3,4.36,4.26,4.33,3.86,"6,523,700"
"Jan 30, 2023",4.33,4.35,4.29,4.34,3.87,"2,381,500"
"Jan 27, 2023",4.38,4.38,4.26,4.28,3.82,"2,653,100"
"Jan 26, 2023",4.38,4.38,4.33,4.35,3.88,"1,108,800"
"Jan 25, 2023",4.45,4.45,4.34,4.34,3.87,"846,600"
"Jan 20, 2023",4.34,4.48,4.34,4.45,3.97,"3,903,200"
"Jan 19, 2023",4.4,4.43,4.34,4.36,3.89,"3,730,200"
"Jan 18, 2023",4.39,4.44,4.37,4.4,3.93,"1,582,400"
"Jan 17, 2023",4.38,4.42,4.36,4.39,3.92,"1,202,000"
"Jan 16, 2023",4.3,4.37,4.3,4.37,3.9,"1,402,800"
"Jan 13, 2023",4.36,4.42,4.27,4.32,3.85,"2,820,200"
"Jan 12, 2023",4.42,4.42,4.36,4.38,3.91,"2,108,500"
"Jan 11, 2023",4.41,4.45,4.37,4.38,3.91,"1,046,300"
"Jan 10, 2023",4.4,4.45,4.33,4.37,3.9,"3,864,000"
"Jan 9, 2023",4.38,4.47,4.38,4.43,3.95,"1,816,100"
"Jan 6, 2023",4.48,4.49,4.37,4.37,3.9,"1,224,000"
"Jan 5, 2023",4.37,4.51,4.33,4.45,3.97,"2,734,400"
"Jan 4, 2023",4.5,4.54,4.35,4.35,3.88,"3,360,300"
"Jan 3, 2023",4.65,4.65,4.5,4.5,4.01,"1,167,800"
"Dec 30, 2022",4.62,4.74,4.53,4.65,4.15,"9,341,600"
"Dec 29, 2022",4.56,4.68,4.48,4.65,4.15,"2,013,600"
"Dec 28, 2022",4.5,4.63,4.46,4.57,4.08,"3,193,800"
"Dec 27, 2022",4.36,4.57,4.35,4.57,4.08,"1,521,400"
"Dec 23, 2022",4.4,4.41,4.35,4.35,3.88,"581,700"
"Dec 22, 2022",4.31,4.42,4.31,4.4,3.93,"1,938,400"
"Dec 21, 2022",4.33,4.39,4.29,4.35,3.88,"1,981,700"
"Dec 20, 2022",4.42,4.42,4.36,4.37,3.9,"3,200,200"
"Dec 19, 2022",4.66,4.66,4.4,4.43,3.95,"4,885,300"
"Dec 16, 2022",4.29,4.77,4.26,4.77,4.26,"7,391,000"
"Dec 15, 2022",4.4,4.4,4.3,4.35,3.88,"1,975,300"
"Dec 14, 2022",4.28,4.4,4.26,4.35,3.88,"3,627,200"
"Dec 13, 2022",4.31,4.35,4.23,4.25,3.79,"4,270,500"
"Dec 12, 2022",4.31,4.37,4.29,4.36,3.89,"1,459,100"
"Dec 9, 2022",4.31,4.37,4.27,4.35,3.88,"2,922,700"
"Dec 8, 2022",4.31,4.37,4.31,4.35,3.88,"1,593,000"
"Dec 7, 2022",4.31,4.37,4.31,4.35,3.88,"3,504,800"
"Dec 6, 2022",4.38,4.44,4.19,4.31,3.85,"4,517,900"
"Dec 5, 2022",4.5,4.52,4.39,4.4,3.93,"2,600,300"
"Dec 2, 2022",4.45,4.53,4.39,4.5,4.01,"4,169,600"
"Dec 1, 2022",4.28,4.45,4.27,4.41,3.93,"4,128,400"
"Nov 30, 2022",4.33,4.37,4.21,4.26,3.8,"16,677,700"
"Nov 29, 2022",4.25,4.4,4.25,4.35,3.88,"7,735,200"
"Nov 25, 2022",4.34,4.37,4.28,4.33,3.86,"4,880,900"
"Nov 24, 2022",4.43,4.43,4.31,4.34,3.87,"4,666,300"
"Nov 23, 2022",4.22,4.43,4.22,4.43,3.95,"3,535,200"
"Nov 22, 2022",4.3,4.35,4.29,4.33,3.86,"5,438,800"
"Nov 21, 2022",4.3,4.38,4.29,4.3,3.84,"3,520,500"
"Nov 17, 2022",4.38,4.4,4.3,4.31,3.85,"1,643,800"
"Nov 16, 2022",4.37,4.42,4.34,4.38,3.91,"764,000"
"Nov 15, 2022",4.45,4.45,4.39,4.45,3.97,"456,300"
"Nov 14, 2022",4.34,4.48,4.34,4.46,3.98,"1,691,400"
"Nov 11, 2022",4.48,4.48,4.33,4.45,3.97,"2,636,400"
"Nov 10, 2022",4.4,4.42,4.33,4.35,3.88,"1,817,300"
"Nov 9, 2022",4.4,4.4,4.33,4.39,3.92,"1,274,500"
"Nov 8, 2022",4.42,4.42,4.28,4.33,3.86,"1,954,400"
"Nov 7, 2022",4.38,4.4,4.29,4.36,3.89,"2,185,600"
"Nov 4, 2022",4.25,4.37,4.21,4.36,3.89,"1,864,900"
"Nov 3, 2022",0.1,,,,,
"Nov 3, 2022",4.28,4.35,4.14,4.25,3.79,"4,489,200"
"Nov 2, 2022",4.35,4.41,4.3,4.37,3.81,"2,568,400"
"Nov 1, 2022",4.44,4.44,4.28,4.33,3.77,"2,908,200"
"Oct 31, 2022",4.35,4.5,4.35,4.4,3.84,"3,212,500"
"Oct 28, 2022",4.41,4.46,4.33,4.35,3.79,"1,895,200"
"Oct 27, 2022",4.5,4.58,4.43,4.44,3.87,"2,384,900"
"Oct 26, 2022",4.42,4.53,4.42,4.5,3.92,"4,818,900"
"Oct 25, 2022",4.4,4.47,4.37,4.42,3.85,"3,462,400"
"Oct 21, 2022",4.4,4.47,4.37,4.42,3.85,"2,774,700"
"Oct 20, 2022",4.24,4.49,4.24,4.4,3.84,"6,895,100"
"Oct 19, 2022",4.15,4.27,4.12,4.25,3.7,"4,541,000"
"Oct 18, 2022",4.08,4.17,4.03,4.14,3.61,"2,790,700"
"Oct 17, 2022",4.03,4.07,3.96,4.03,3.51,"1,669,300"
"Oct 14, 2022",3.98,4.08,3.95,4.03,3.51,"2,499,400"
"Oct 13, 2022",3.93,3.95,3.9,3.94,3.43,"1,397,300"
"Oct 12, 2022",3.97,3.98,3.86,3.93,3.43,"6,314,200"
"Oct 11, 2022",4.03,4.05,3.9,4.02,3.5,"3,917,800"
"Oct 7, 2022",4.22,4.22,4.04,4.04,3.52,"1,896,400"
"Oct 6, 2022",4.2,4.22,4.14,4.17,3.64,"813,300"
"Oct 5, 2022",4.08,4.2,4.08,4.2,3.66,"1,331,700"
"Oct 4, 2022",4.15,4.15,4.04,4.04,3.52,"926,100"
"Oct 3, 2022",4.09,4.18,3.99,4.16,3.63,"1,395,800"
